No Starve Users Export (2025-11-17T12:32:56+00:00)
id=2, username=NGO Lead, email=ngo@nostrv.com, phone=, address=, admin=no, created_at=2025-11-10 13:32:46
id=1194, username=Ritesh, email=ritesh.1@nostrv.com, phone=9000001192, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1195, username=Saif ali khan, email=saif-ali-khan@nostrv.com, phone=9000001193, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1196, username=Sammir, email=sammir@nostrv.com, phone=9000001194, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1197, username=Shiney, email=shiney@nostrv.com, phone=9000001195, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1198, username=Sooraj, email=sooraj@nostrv.com, phone=9000001196, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1199, username=Suniel, email=suniel@nostrv.com, phone=9000001197, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1200, username=Bipasha, email=bipasha@nostrv.com, phone=9000001198, address=, admin=no, created_at=2025-11-10 13:32:46
id=1201, username=Isha, email=isha.1@nostrv.com, phone=9000001199, address=, admin=no, created_at=2025-11-10 13:32:46
id=1202, username=Keerthi, email=keerthi@nostrv.com, phone=9000001200, address=, admin=no, created_at=2025-11-10 13:32:46
id=1203, username=Sandali, email=sandali@nostrv.com, phone=9000001201, address=, admin=no, created_at=2025-11-10 13:32:46
id=1204, username=Monica, email=monica@nostrv.com, phone=9000001202, address=, admin=no, created_at=2025-11-10 13:32:46
id=1205, username=Tanishaa, email=tanishaa@nostrv.com, phone=9000001203, address=, admin=no, created_at=2025-11-10 13:32:46
id=1206, username=Meher, email=meher@nostrv.com, phone=9000001204, address=, admin=no, created_at=2025-11-10 13:32:46
id=1207, username=Manjari, email=manjari@nostrv.com, phone=9000001205, address=, admin=no, created_at=2025-11-10 13:32:46
id=1208, username=Dakshita, email=dakshita@nostrv.com, phone=9000001206, address=, admin=no, created_at=2025-11-10 13:32:46
id=1209, username=Eshan, email=eshan@nostrv.com, phone=9000001207, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1210, username=Meenu, email=meenu@nostrv.com, phone=9000001208, address=, admin=no, created_at=2025-11-10 13:32:46
id=1211, username=Jyostna, email=jyostna@nostrv.com, phone=9000001209, address=, admin=no, created_at=2025-11-10 13:32:46
id=1212, username=Tamannaah, email=tamannaah@nostrv.com, phone=9000001210, address=, admin=no, created_at=2025-11-10 13:32:46
id=1213, username=Amol, email=amol@nostrv.com, phone=9000001211, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1214, username=Sumeet, email=sumeet@nostrv.com, phone=9000001212, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1215, username=Ishwak, email=ishwak@nostrv.com, phone=9000001213, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1216, username=Aahana, email=aahana@nostrv.com, phone=9000001214, address=, admin=no, created_at=2025-11-10 13:32:46
id=1217, username=Yashaswini, email=yashaswini@nostrv.com, phone=9000001215, address=, admin=no, created_at=2025-11-10 13:32:46
id=1218, username=Aisha, email=aisha@nostrv.com, phone=9000001216, address=, admin=no, created_at=2025-11-10 13:32:46
id=1219, username=Maanvi, email=maanvi@nostrv.com, phone=9000001217, address=, admin=no, created_at=2025-11-10 13:32:46
id=1220, username=Hansika, email=hansika@nostrv.com, phone=9000001218, address=, admin=no, created_at=2025-11-10 13:32:46
id=1221, username=Richa, email=richa@nostrv.com, phone=9000001219, address=, admin=no, created_at=2025-11-10 13:32:46
id=1222, username=Sandeepa, email=sandeepa@nostrv.com, phone=9000001220, address=, admin=no, created_at=2025-11-10 13:32:46
id=1223, username=Parineeti, email=parineeti@nostrv.com, phone=9000001221, address=, admin=no, created_at=2025-11-10 13:32:46
id=1224, username=Huma, email=huma@nostrv.com, phone=9000001222, address=, admin=no, created_at=2025-11-10 13:32:46
id=1225, username=Iieana, email=iieana@nostrv.com, phone=9000001223, address=, admin=no, created_at=2025-11-10 13:32:46
id=1226, username=Amy, email=amy@nostrv.com, phone=9000001224, address=, admin=no, created_at=2025-11-10 13:32:46
id=1227, username=Taapsee, email=taapsee@nostrv.com, phone=9000001225, address=, admin=no, created_at=2025-11-10 13:32:46
id=1228, username=Lisa, email=lisa@nostrv.com, phone=9000001226, address=, admin=no, created_at=2025-11-10 13:32:46
id=1229, username=Athiya, email=athiya@nostrv.com, phone=9000001227, address=, admin=no, created_at=2025-11-10 13:32:46
id=1230, username=Mawara, email=mawara@nostrv.com, phone=9000001228, address=, admin=no, created_at=2025-11-10 13:32:46
id=1231, username=Ritika, email=ritika.1@nostrv.com, phone=9000001229, address=, admin=no, created_at=2025-11-10 13:32:46
id=1232, username=Janhvi, email=janhvi@nostrv.com, phone=9000001230, address=, admin=no, created_at=2025-11-10 13:32:46
id=1233, username=Tripti, email=tripti.1@nostrv.com, phone=9000001231, address=, admin=no, created_at=2025-11-10 13:32:46
id=1234, username=Tara, email=tara.1@nostrv.com, phone=9000001232, address=, admin=no, created_at=2025-11-10 13:32:46
id=1235, username=Mrunal, email=mrunal.1@nostrv.com, phone=9000001233, address=, admin=no, created_at=2025-11-10 13:32:46
id=1236, username=Alaya, email=alaya@nostrv.com, phone=9000001234, address=, admin=no, created_at=2025-11-10 13:32:46
id=1237, username=Tejashri, email=tejashri@nostrv.com, phone=9000001235, address=, admin=no, created_at=2025-11-10 13:32:46
id=1238, username=Arina, email=arina@nostrv.com, phone=9000001236, address=, admin=no, created_at=2025-11-10 13:32:46
id=1239, username=Rajsi, email=rajsi@nostrv.com, phone=9000001237, address=, admin=no, created_at=2025-11-10 13:32:46
id=1240, username=Anil, email=anil@nostrv.com, phone=9000001238, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1241, username=Angira, email=angira@nostrv.com, phone=9000001239, address=, admin=no, created_at=2025-11-10 13:32:46
id=1242, username=Bhuvan, email=bhuvan@nostrv.com, phone=9000001240, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1243, username=Chinmay, email=chinmay@nostrv.com, phone=9000001241, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1244, username=Visshesh, email=visshesh@nostrv.com, phone=9000001242, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1245, username=Deepesh, email=deepesh@nostrv.com, phone=9000001243, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1246, username=Nimrat, email=nimrat@nostrv.com, phone=9000001244, address=, admin=no, created_at=2025-11-10 13:32:46
id=1247, username=Kishwer, email=kishwer@nostrv.com, phone=9000001245, address=, admin=no, created_at=2025-11-10 13:32:46
id=1248, username=Vrushika, email=vrushika@nostrv.com, phone=9000001246, address=, admin=no, created_at=2025-11-10 13:32:46
id=1249, username=Mallika, email=mallika@nostrv.com, phone=9000001247, address=, admin=no, created_at=2025-11-10 13:32:46
id=1250, username=Sudev, email=sudev@nostrv.com, phone=9000001248, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1251, username=Gagandev?, email=gagandev@nostrv.com, phone=9000001249, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1252, username=Mithila, email=mithila@nostrv.com, phone=9000001250, address=, admin=no, created_at=2025-11-10 13:32:46
id=1253, username=Tahir, email=tahir@nostrv.com, phone=9000001251, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1254, username=Alekh, email=alekh@nostrv.com, phone=9000001252, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1255, username=Raghu, email=raghu@nostrv.com, phone=9000001253, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1256, username=Raunak, email=raunak@nostrv.com, phone=9000001254, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1257, username=Nidhi, email=nidhi@nostrv.com, phone=9000001255, address=, admin=no, created_at=2025-11-10 13:32:46
id=1258, username=Tridha, email=tridha@nostrv.com, phone=9000001256, address=, admin=no, created_at=2025-11-10 13:32:46
id=1259, username=Nehal, email=nehal@nostrv.com, phone=9000001257, address=, admin=no, created_at=2025-11-10 13:32:46
id=1260, username=Jinnie, email=jinnie@nostrv.com, phone=9000001258, address=, admin=no, created_at=2025-11-10 13:32:46
id=1261, username=Shiny, email=shiny@nostrv.com, phone=9000001259, address=, admin=no, created_at=2025-11-10 13:32:46
id=1262, username=Supriya, email=supriya@nostrv.com, phone=9000001260, address=, admin=no, created_at=2025-11-10 13:32:46
id=1263, username=Iira, email=iira@nostrv.com, phone=9000001261, address=, admin=no, created_at=2025-11-10 13:32:46
id=1264, username=Manvi, email=manvi@nostrv.com, phone=9000001262, address=, admin=no, created_at=2025-11-10 13:32:46
id=1265, username=Sanni, email=sanni@nostrv.com, phone=9000001263, address=, admin=no, created_at=2025-11-10 13:32:46
id=1266, username=Hansi, email=hansi@nostrv.com, phone=9000001264, address=, admin=no, created_at=2025-11-10 13:32:46
id=1267, username=priyal, email=priyal@nostrv.com, phone=9000001265, address=, admin=no, created_at=2025-11-10 13:32:46
id=1268, username=Marina, email=marina@nostrv.com, phone=9000001266, address=, admin=no, created_at=2025-11-10 13:32:46
id=1269, username=Veronica, email=veronica@nostrv.com, phone=9000001267, address=, admin=no, created_at=2025-11-10 13:32:46
id=1270, username=Tanima, email=tanima@nostrv.com, phone=9000001268, address=, admin=no, created_at=2025-11-10 13:32:46
id=1271, username=Gehana, email=gehana@nostrv.com, phone=9000001269, address=, admin=no, created_at=2025-11-10 13:32:46
id=1272, username=Neethu, email=neethu@nostrv.com, phone=9000001270, address=, admin=no, created_at=2025-11-10 13:32:46
id=1273, username=Nagma, email=nagma.1@nostrv.com, phone=9000001271, address=, admin=no, created_at=2025-11-10 13:32:46
id=1274, username=Flora, email=flora@nostrv.com, phone=9000001272, address=, admin=no, created_at=2025-11-10 13:32:46
id=1275, username=Aarohi, email=aarohi@nostrv.com, phone=9000001273, address=, admin=no, created_at=2025-11-10 13:32:46
id=1276, username=Kavya, email=kavya@nostrv.com, phone=9000001274, address=, admin=no, created_at=2025-11-10 13:32:46
id=1277, username=Anusmriti, email=anusmriti@nostrv.com, phone=9000001275, address=, admin=no, created_at=2025-11-10 13:32:46
id=1278, username=Mahi, email=mahi@nostrv.com, phone=9000001276, address=, admin=no, created_at=2025-11-10 13:32:46
id=1279, username=Aastha, email=aastha@nostrv.com, phone=9000001277, address=, admin=no, created_at=2025-11-10 13:32:46
id=1280, username=Prerika, email=prerika@nostrv.com, phone=9000001278, address=, admin=no, created_at=2025-11-10 13:32:46
id=1281, username=Pihu, email=pihu@nostrv.com, phone=9000001279, address=, admin=no, created_at=2025-11-10 13:32:46
id=1282, username=Prerna, email=prerna@nostrv.com, phone=9000001280, address=, admin=no, created_at=2025-11-10 13:32:46
id=1283, username=Raja, email=raja@nostrv.com, phone=9000001281, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1284, username=Lokesh, email=lokesh@nostrv.com, phone=9000001282, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1285, username=Chand, email=chand@nostrv.com, phone=9000001283, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1286, username=Baljeet, email=baljeet@nostrv.com, phone=9000001284, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1287, username=Dheeraj, email=dheeraj@nostrv.com, phone=9000001285, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1288, username=Chandan, email=chandan@nostrv.com, phone=9000001286, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1289, username=Laxman, email=laxman@nostrv.com, phone=9000001287, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1290, username=Jaidev, email=jaidev@nostrv.com, phone=9000001288, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1291, username=Tarun, email=tarun@nostrv.com, phone=9000001289, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1292, username=Radhey, email=radhey.1@nostrv.com, phone=9000001290, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1293, username=Pradeep, email=pradeep@nostrv.com, phone=9000001291, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1294, username=Nitish, email=nitish@nostrv.com, phone=9000001292, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1295, username=Aftab, email=aftab.1@nostrv.com, phone=9000001293, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1296, username=Vikramjeet, email=vikramjeet@nostrv.com, phone=9000001294, address=, admin=yes, created_at=2025-11-10 13:32:46
id=1297, username=Meena, email=meena.2@nostrv.com, phone=9000001295, address=, admin=no, created_at=2025-11-10 13:32:46
id=1298, username=Ganga, email=ganga@nostrv.com, phone=9000001296, address=, admin=no, created_at=2025-11-10 13:32:46
id=1299, username=Madhuri, email=madhuri@nostrv.com, phone=9000001297, address=, admin=no, created_at=2025-11-10 13:32:46
id=1300, username=Harprit, email=harprit@nostrv.com, phone=9000001298, address=, admin=no, created_at=2025-11-10 13:32:46
id=1301, username=Rubina, email=rubina.1@nostrv.com, phone=9000001299, address=, admin=no, created_at=2025-11-10 13:32:46
id=1302, username=Kamla, email=kamla.1@nostrv.com, phone=9000001300, address=, admin=no, created_at=2025-11-10 13:32:46
id=1303, username=serene.ani, email=aniketnalli@gmail.com, phone=, address=, admin=no, created_at=2025-11-15 14:06:30
id=2683, username=karen.gonzalez723@company.com, email=karen.gonzalez723@company.com, phone=+91 98765 43210, address=Malpur Taluka, Aravalli, Gujarat, 383345, India, admin=no, created_at=2025-11-17 00:00:00
